session_id,user_id,session_date,page_views,session_duration_sec,bounced,device,channel
S000473,U0098,2023-06-20,1,40,1,mobile,organic_search
S000474,U0098,2023-11-10,14,1504,0,mobile,organic_search
S000475,U0098,2023-09-13,2,222,0,mobile,organic_search
S000476,U0099,2023-08-14,1,19,1,tablet,paid_search
S000477,U0100,2023-11-06,5,676,0,desktop,organic_search
S000478,U0100,2023-11-07,1,36,1,desktop,organic_search
S000479,U0100,2023-12-20,1,41,1,desktop,organic_search
S000480,U0100,2023-12-30,1,42,1,desktop,organic_search
S000481,U0100,2023-11-22,6,939,0,desktop,organic_search
S000482,U0100,2023-10-23,5,1228,0,desktop,organic_search
S000483,U0100,2023-12-15,1,52,1,desktop,organic_search
S000484,U0101,2023-11-30,3,1137,0,mobile,direct
S000485,U0101,2023-12-02,10,1194,0,mobile,direct
S000486,U0102,2023-10-27,2,1361,0,desktop,paid_search
S000487,U0103,2023-09-22,1,11,1,mobile,social_media
S000488,U0103,2023-09-18,7,553,0,mobile,social_media
S000489,U0103,2023-12-23,3,1640,0,mobile,social_media
S000490,U0103,2023-11-14,7,333,0,mobile,social_media
S000491,U0103,2023-06-30,7,1726,0,mobile,social_media
S000492,U0103,2023-11-30,1,53,1,mobile,social_media
S000493,U0103,2023-10-15,9,1353,0,mobile,social_media
S000494,U0104,2023-12-27,1,55,1,mobile,paid_search
S000495,U0104,2023-12-18,2,660,0,mobile,paid_search
S000496,U0104,2023-07-24,1,22,1,mobile,paid_search
S000497,U0105,2023-08-20,10,875,0,desktop,social_media
S000498,U0106,2023-09-16,1,51,1,tablet,social_media
S000499,U0106,2023-08-31,1,13,1,tablet,social_media
S000500,U0106,2023-12-28,3,1697,0,tablet,social_media
S000501,U0106,2023-10-16,8,1582,0,tablet,social_media
S000502,U0106,2023-11-03,8,754,0,tablet,social_media
S000503,U0106,2023-08-30,9,812,0,tablet,social_media
S000504,U0106,2023-11-23,1,15,1,tablet,social_media
S000505,U0106,2023-10-30,1,48,1,tablet,social_media
S000506,U0107,2023-10-21,1,16,1,mobile,paid_search
S000507,U0107,2023-06-24,6,687,0,mobile,paid_search
S000508,U0107,2023-09-26,8,401,0,mobile,paid_search
S000509,U0108,2023-10-14,13,782,0,mobile,paid_search
S000510,U0108,2023-11-26,1,13,1,mobile,paid_search
S000511,U0108,2023-05-26,8,804,0,mobile,paid_search
S000512,U0108,2023-07-08,4,1798,0,mobile,paid_search
S000513,U0108,2023-11-28,1,14,1,mobile,paid_search
S000514,U0108,2023-08-16,7,801,0,mobile,paid_search
S000515,U0108,2023-10-31,2,1299,0,mobile,paid_search
S000516,U0108,2023-07-05,7,821,0,mobile,paid_search
S000517,U0109,2023-12-02,1,18,1,mobile,paid_search
S000518,U0109,2023-11-02,7,1390,0,mobile,paid_search
S000519,U0109,2023-10-01,1,17,1,mobile,paid_search
S000520,U0109,2023-08-30,9,1120,0,mobile,paid_search
S000521,U0109,2023-10-15,3,596,0,mobile,paid_search
S000522,U0109,2023-12-04,1,38,1,mobile,paid_search
S000523,U0109,2023-09-23,6,1481,0,mobile,paid_search
S000524,U0109,2023-12-22,5,311,0,mobile,paid_search
S000525,U0110,2023-05-04,13,971,0,desktop,social_media
S000526,U0110,2023-05-11,15,714,0,desktop,social_media
S000527,U0110,2023-09-21,10,1170,0,desktop,social_media
S000528,U0111,2023-12-03,13,1513,0,mobile,organic_search
S000529,U0111,2023-12-28,14,800,0,mobile,organic_search
S000530,U0111,2023-12-16,1,22,1,mobile,organic_search
S000531,U0111,2023-11-22,1,41,1,mobile,organic_search
S000532,U0111,2023-11-15,11,815,0,mobile,organic_search
S000533,U0112,2023-12-30,4,1313,0,desktop,organic_search
S000534,U0112,2023-06-30,1,35,1,desktop,organic_search
S000535,U0112,2023-12-08,10,901,0,desktop,organic_search
S000536,U0112,2023-12-21,11,211,0,desktop,organic_search
S000537,U0112,2023-07-10,12,211,0,desktop,organic_search
S000538,U0112,2023-10-01,10,765,0,desktop,organic_search
S000539,U0112,2023-07-10,14,1189,0,desktop,organic_search
S000540,U0112,2023-11-18,14,324,0,desktop,organic_search
S000541,U0113,2023-09-11,2,1762,0,mobile,referral
S000542,U0113,2023-06-06,6,397,0,mobile,referral
S000543,U0113,2023-06-16,13,521,0,mobile,referral
S000544,U0113,2023-08-02,10,641,0,mobile,referral
S000545,U0113,2023-12-08,1,22,1,mobile,referral
S000546,U0113,2023-10-15,6,316,0,mobile,referral
S000547,U0113,2023-10-13,10,251,0,mobile,referral
S000548,U0114,2023-09-30,1,49,1,mobile,paid_search
S000549,U0114,2023-11-16,11,144,0,mobile,paid_search
S000550,U0114,2023-08-29,1,51,1,mobile,paid_search
S000551,U0115,2023-12-29,1,46,1,desktop,paid_search
S000552,U0115,2023-10-30,2,1079,0,desktop,paid_search
S000553,U0115,2023-12-23,12,678,0,desktop,paid_search
S000554,U0115,2023-11-16,1,53,1,desktop,paid_search
S000555,U0115,2023-10-27,1,14,1,desktop,paid_search
S000556,U0116,2023-03-24,9,1011,0,tablet,direct
S000557,U0117,2023-11-01,7,1531,0,mobile,organic_search
S000558,U0117,2023-10-26,15,767,0,mobile,organic_search
S000559,U0117,2023-11-16,1,33,1,mobile,organic_search
S000560,U0117,2023-12-15,7,555,0,mobile,organic_search
S000561,U0118,2023-09-26,1,25,1,desktop,organic_search
S000562,U0118,2023-10-01,1,28,1,desktop,organic_search
S000563,U0118,2023-12-02,8,568,0,desktop,organic_search
S000564,U0118,2023-10-05,11,1536,0,desktop,organic_search
S000565,U0118,2023-11-14,1,20,1,desktop,organic_search
S000566,U0118,2023-12-31,9,1081,0,desktop,organic_search
S000567,U0118,2023-11-12,3,865,0,desktop,organic_search
S000568,U0118,2023-12-21,5,1254,0,desktop,organic_search
S000569,U0119,2023-09-03,1,41,1,mobile,organic_search
S000570,U0119,2023-12-20,1,10,1,mobile,organic_search
S000571,U0119,2023-09-18,6,1549,0,mobile,organic_search
S000572,U0119,2023-11-23,7,152,0,mobile,organic_search
S000573,U0119,2023-12-02,1,45,1,mobile,organic_search
S000574,U0119,2023-10-10,6,210,0,mobile,organic_search
S000575,U0120,2023-12-17,10,632,0,tablet,social_media
S000576,U0120,2023-12-31,1,16,1,tablet,social_media
S000577,U0120,2023-12-03,7,1202,0,tablet,social_media
S000578,U0120,2023-11-29,5,1293,0,tablet,social_media
S000579,U0120,2023-12-18,2,152,0,tablet,social_media
S000580,U0120,2023-10-18,1,31,1,tablet,social_media
S000581,U0120,2023-12-13,4,1301,0,tablet,social_media
S000582,U0121,2023-11-30,7,392,0,tablet,email
S000583,U0121,2023-12-05,13,1785,0,tablet,email
S000584,U0121,2023-11-29,10,1756,0,tablet,email
S000585,U0122,2023-12-19,1,11,1,desktop,paid_search
S000586,U0122,2023-11-24,3,913,0,desktop,paid_search
S000587,U0122,2023-12-21,13,1469,0,desktop,paid_search
S000588,U0122,2023-12-27,1,40,1,desktop,paid_search
S000589,U0122,2023-11-10,14,1649,0,desktop,paid_search
S000590,U0122,2023-12-21,13,165,0,desktop,paid_search
S000591,U0122,2023-12-21,10,1348,0,desktop,paid_search
S000592,U0122,2023-12-26,8,362,0,desktop,paid_search
S000593,U0123,2023-08-27,13,285,0,desktop,organic_search
S000594,U0123,2023-10-06,1,30,1,desktop,organic_search
S000595,U0123,2023-12-04,1,54,1,desktop,organic_search
S000596,U0123,2023-10-10,14,1312,0,desktop,organic_search
S000597,U0124,2023-12-27,13,342,0,desktop,paid_search
S000598,U0124,2023-11-29,1,30,1,desktop,paid_search
S000599,U0124,2023-12-17,8,702,0,desktop,paid_search
S000600,U0124,2023-10-16,10,761,0,desktop,paid_search
S000601,U0124,2023-12-02,14,1536,0,desktop,paid_search
S000602,U0124,2023-12-20,13,601,0,desktop,paid_search
S000603,U0124,2023-12-11,5,631,0,desktop,paid_search
S000604,U0124,2023-12-04,1,29,1,desktop,paid_search
S000605,U0125,2023-11-23,1,55,1,desktop,organic_search
S000606,U0125,2023-09-29,7,1207,0,desktop,organic_search
S000607,U0125,2023-12-16,6,309,0,desktop,organic_search
S000608,U0125,2023-10-20,8,868,0,desktop,organic_search
S000609,U0125,2023-12-22,14,1707,0,desktop,organic_search
S000610,U0126,2023-07-09,1,55,1,desktop,organic_search
S000611,U0126,2023-03-23,9,1403,0,desktop,organic_search
S000612,U0126,2023-06-22,5,473,0,desktop,organic_search
S000613,U0127,2023-09-06,1,49,1,desktop,organic_search
S000614,U0127,2023-08-20,1,52,1,desktop,organic_search
S000615,U0127,2023-08-13,2,265,0,desktop,organic_search
S000616,U0127,2023-11-17,9,265,0,desktop,organic_search
S000617,U0127,2023-06-29,1,45,1,desktop,organic_search
S000618,U0128,2023-11-13,9,1037,0,mobile,organic_search
S000619,U0128,2023-09-21,6,717,0,mobile,organic_search
S000620,U0128,2023-10-13,14,243,0,mobile,organic_search
S000621,U0129,2023-10-31,4,915,0,desktop,direct
S000622,U0129,2023-11-18,2,1772,0,desktop,direct
S000623,U0129,2023-12-16,4,1593,0,desktop,direct
S000624,U0129,2023-12-03,2,671,0,desktop,direct
S000625,U0130,2023-12-03,1,51,1,desktop,paid_search
S000626,U0130,2023-12-30,4,1092,0,desktop,paid_search
S000627,U0131,2023-09-26,1,17,1,tablet,direct
S000628,U0131,2023-10-11,1,39,1,tablet,direct
S000629,U0131,2023-12-31,1,21,1,tablet,direct
S000630,U0131,2023-07-22,14,664,0,tablet,direct
S000631,U0131,2023-12-11,5,419,0,tablet,direct
S000632,U0131,2023-12-22,8,1753,0,tablet,direct
S000633,U0131,2023-11-05,3,880,0,tablet,direct
S000634,U0131,2023-08-12,1,18,1,tablet,direct
S000635,U0132,2023-11-17,2,594,0,tablet,email
S000636,U0132,2023-11-25,1,27,1,tablet,email
S000637,U0132,2023-11-18,13,1233,0,tablet,email
S000638,U0132,2023-10-08,1,33,1,tablet,email
S000639,U0132,2023-11-06,1,17,1,tablet,email
S000640,U0132,2023-12-05,8,1465,0,tablet,email
S000641,U0132,2023-12-10,13,1636,0,tablet,email
S000642,U0132,2023-11-15,12,664,0,tablet,email
S000643,U0133,2023-10-24,1,18,1,desktop,paid_search
S000644,U0133,2023-09-19,1,48,1,desktop,paid_search
S000645,U0133,2023-08-23,10,1024,0,desktop,paid_search
S000646,U0133,2023-11-29,12,1750,0,desktop,paid_search
S000647,U0133,2023-07-14,12,1605,0,desktop,paid_search
S000648,U0133,2023-10-19,3,1136,0,desktop,paid_search
S000649,U0134,2023-12-09,3,1215,0,mobile,social_media
S000650,U0134,2023-08-24,1,45,1,mobile,social_media
S000651,U0134,2023-12-03,1,44,1,mobile,social_media
S000652,U0134,2023-09-03,1,43,1,mobile,social_media
S000653,U0134,2023-11-17,1,23,1,mobile,social_media
S000654,U0134,2023-12-23,10,972,0,mobile,social_media
S000655,U0134,2023-08-10,10,910,0,mobile,social_media
S000656,U0134,2023-11-20,10,1006,0,mobile,social_media
S000657,U0135,2023-12-31,1,26,1,tablet,paid_search
S000658,U0135,2023-11-15,11,209,0,tablet,paid_search
S000659,U0135,2023-11-17,13,190,0,tablet,paid_search
S000660,U0135,2023-12-19,3,1026,0,tablet,paid_search
S000661,U0135,2023-11-17,1,21,1,tablet,paid_search
S000662,U0136,2023-12-08,12,920,0,desktop,organic_search
S000663,U0136,2023-07-24,8,978,0,desktop,organic_search
S000664,U0136,2023-07-26,12,1415,0,desktop,organic_search
S000665,U0137,2023-09-29,1,44,1,desktop,organic_search
S000666,U0137,2023-10-22,13,516,0,desktop,organic_search
S000667,U0137,2023-04-05,6,1008,0,desktop,organic_search
S000668,U0138,2023-10-31,5,566,0,tablet,organic_search
S000669,U0138,2023-10-12,6,446,0,tablet,organic_search
S000670,U0138,2023-12-19,2,1717,0,tablet,organic_search
S000671,U0138,2023-12-03,14,92,0,tablet,organic_search
S000672,U0138,2023-08-17,1,16,1,tablet,organic_search
S000673,U0138,2023-11-16,1,48,1,tablet,organic_search
S000674,U0138,2023-12-06,2,561,0,tablet,organic_search
S000675,U0139,2023-11-14,10,504,0,desktop,organic_search
S000676,U0140,2023-10-21,6,539,0,tablet,organic_search
S000677,U0141,2023-11-27,12,1736,0,mobile,email
S000678,U0141,2023-07-19,1,19,1,mobile,email
S000679,U0141,2023-10-29,1,29,1,mobile,email
S000680,U0141,2023-06-25,1,47,1,mobile,email
S000681,U0141,2023-05-05,8,1198,0,mobile,email
S000682,U0141,2023-10-16,1,32,1,mobile,email
S000683,U0142,2023-11-24,13,912,0,desktop,organic_search
S000684,U0142,2023-08-19,1,34,1,desktop,organic_search
S000685,U0142,2023-06-23,9,553,0,desktop,organic_search
S000686,U0142,2023-12-10,1,55,1,desktop,organic_search
S000687,U0142,2023-06-12,2,1211,0,desktop,organic_search
S000688,U0142,2023-08-20,10,1145,0,desktop,organic_search
S000689,U0142,2023-06-10,6,476,0,desktop,organic_search
S000690,U0143,2023-04-15,15,819,0,desktop,paid_search
S000691,U0143,2023-04-22,15,450,0,desktop,paid_search
S000692,U0143,2023-04-01,1,53,1,desktop,paid_search
S000693,U0143,2023-03-26,5,1707,0,desktop,paid_search
S000694,U0143,2023-12-31,10,504,0,desktop,paid_search
S000695,U0143,2023-11-06,1,31,1,desktop,paid_search
S000696,U0144,2023-12-27,5,449,0,mobile,social_media
S000697,U0144,2023-12-28,13,1604,0,mobile,social_media
S000698,U0144,2023-10-27,13,1297,0,mobile,social_media
S000699,U0144,2023-11-25,1,25,1,mobile,social_media
S000700,U0144,2023-11-05,6,839,0,mobile,social_media
S000701,U0145,2023-12-11,6,595,0,mobile,referral
S000702,U0145,2023-11-30,9,1014,0,mobile,referral
S000703,U0145,2023-11-13,13,1021,0,mobile,referral
S000704,U0145,2023-12-25,5,819,0,mobile,referral
S000705,U0145,2023-11-27,11,513,0,mobile,referral
S000706,U0145,2023-12-24,1,26,1,mobile,referral
S000707,U0145,2023-12-12,11,1534,0,mobile,referral
S000708,U0145,2023-12-03,1,22,1,mobile,referral
S000709,U0146,2023-07-20,15,563,0,desktop,referral
S000710,U0146,2023-12-05,12,751,0,desktop,referral
S000711,U0146,2023-08-03,9,1541,0,desktop,referral
S000712,U0146,2023-12-01,13,1688,0,desktop,referral
S000713,U0146,2023-09-21,1,44,1,desktop,referral
S000714,U0146,2023-11-30,1,44,1,desktop,referral
S000715,U0147,2023-10-21,1,14,1,tablet,social_media
S000716,U0148,2023-04-15,15,1351,0,mobile,organic_search
S000717,U0149,2023-03-28,2,507,0,desktop,social_media
S000718,U0149,2023-11-07,2,1325,0,desktop,social_media
S000719,U0149,2023-10-27,2,73,0,desktop,social_media
S000720,U0149,2023-11-21,2,94,0,desktop,social_media
S000721,U0150,2023-12-02,2,1088,0,mobile,email
S000722,U0150,2023-10-09,4,279,0,mobile,email
S000723,U0150,2023-04-21,5,453,0,mobile,email
S000724,U0150,2023-11-27,1,32,1,mobile,email
S000725,U0150,2023-07-17,3,824,0,mobile,email
S000726,U0151,2023-11-27,13,522,0,desktop,paid_search
S000727,U0151,2023-11-07,15,225,0,desktop,paid_search
S000728,U0151,2023-12-22,12,1615,0,desktop,paid_search
S000729,U0151,2023-10-04,1,34,1,desktop,paid_search
S000730,U0151,2023-11-17,2,1364,0,desktop,paid_search
S000731,U0151,2023-10-01,3,1083,0,desktop,paid_search
S000732,U0151,2023-11-24,7,1218,0,desktop,paid_search
S000733,U0152,2023-11-06,5,492,0,desktop,organic_search
S000734,U0152,2023-12-18,9,615,0,desktop,organic_search
S000735,U0153,2023-08-29,6,1172,0,mobile,referral
S000736,U0154,2023-06-19,7,92,0,mobile,paid_search
S000737,U0155,2023-10-16,1,55,1,tablet,social_media
S000738,U0155,2023-12-15,3,672,0,tablet,social_media
S000739,U0155,2023-06-29,11,1769,0,tablet,social_media
S000740,U0155,2023-12-22,10,739,0,tablet,social_media
S000741,U0156,2023-12-01,14,1471,0,mobile,paid_search
S000742,U0156,2023-11-27,1,32,1,mobile,paid_search
S000743,U0156,2023-09-02,1,24,1,mobile,paid_search
S000744,U0156,2023-12-12,1,48,1,mobile,paid_search
S000745,U0156,2023-12-03,11,872,0,mobile,paid_search
S000746,U0156,2023-12-29,2,1358,0,mobile,paid_search
S000747,U0156,2023-09-30,9,1064,0,mobile,paid_search
S000748,U0157,2023-08-05,8,944,0,desktop,email
S000749,U0157,2023-06-22,12,838,0,desktop,email
S000750,U0157,2023-05-27,6,1694,0,desktop,email
S000751,U0157,2023-07-08,3,608,0,desktop,email
S000752,U0158,2023-08-10,12,375,0,mobile,email
S000753,U0158,2023-11-10,7,278,0,mobile,email
S000754,U0158,2023-05-28,1,29,1,mobile,email
S000755,U0159,2023-09-22,3,331,0,tablet,organic_search
S000756,U0159,2023-07-14,1,38,1,tablet,organic_search
S000757,U0159,2023-11-11,8,271,0,tablet,organic_search
S000758,U0159,2023-06-28,1,45,1,tablet,organic_search
S000759,U0159,2023-07-15,14,724,0,tablet,organic_search
S000760,U0159,2023-09-28,1,36,1,tablet,organic_search
S000761,U0159,2023-09-29,13,1205,0,tablet,organic_search
S000762,U0159,2023-08-23,4,1463,0,tablet,organic_search
S000763,U0160,2023-07-14,1,29,1,desktop,paid_search
S000764,U0160,2023-09-03,3,402,0,desktop,paid_search
S000765,U0160,2023-11-27,1,29,1,desktop,paid_search
S000766,U0160,2023-12-22,7,575,0,desktop,paid_search
S000767,U0160,2023-08-23,9,1276,0,desktop,paid_search
S000768,U0160,2023-07-28,4,683,0,desktop,paid_search
S000769,U0160,2023-04-22,7,1783,0,desktop,paid_search
S000770,U0161,2023-12-23,9,745,0,desktop,social_media
S000771,U0161,2023-11-29,15,1393,0,desktop,social_media
S000772,U0161,2023-12-10,1,30,1,desktop,social_media
S000773,U0161,2023-12-10,5,1041,0,desktop,social_media
S000774,U0161,2023-11-22,1,35,1,desktop,social_media
S000775,U0161,2023-11-22,1,54,1,desktop,social_media
S000776,U0161,2023-12-12,11,1661,0,desktop,social_media
S000777,U0162,2023-09-21,15,1669,0,mobile,organic_search
S000778,U0162,2023-10-26,11,469,0,mobile,organic_search
S000779,U0162,2023-07-09,10,115,0,mobile,organic_search
S000780,U0162,2023-11-30,5,957,0,mobile,organic_search
S000781,U0163,2023-12-02,15,1796,0,mobile,social_media
S000782,U0163,2023-11-23,12,1082,0,mobile,social_media
S000783,U0163,2023-06-08,5,577,0,mobile,social_media
S000784,U0163,2023-10-19,1,37,1,mobile,social_media
S000785,U0163,2023-11-22,9,1284,0,mobile,social_media
S000786,U0164,2023-11-03,10,1476,0,desktop,organic_search
S000787,U0164,2023-08-11,14,796,0,desktop,organic_search
S000788,U0164,2023-10-10,3,283,0,desktop,organic_search
S000789,U0164,2023-05-16,7,400,0,desktop,organic_search
S000790,U0164,2023-12-06,11,1381,0,desktop,organic_search
S000791,U0164,2023-12-21,14,739,0,desktop,organic_search
S000792,U0164,2023-08-17,1,16,1,desktop,organic_search
S000793,U0164,2023-05-21,1,43,1,desktop,organic_search
S000794,U0165,2023-09-28,9,1641,0,desktop,social_media
S000795,U0165,2023-11-26,10,368,0,desktop,social_media
S000796,U0165,2023-09-02,9,274,0,desktop,social_media
S000797,U0165,2023-08-20,3,297,0,desktop,social_media
S000798,U0166,2023-09-23,9,1666,0,mobile,paid_search
S000799,U0166,2023-08-17,7,1035,0,mobile,paid_search
S000800,U0166,2023-07-20,13,986,0,mobile,paid_search
S000801,U0167,2023-09-07,14,1515,0,desktop,organic_search
S000802,U0167,2023-09-19,1,31,1,desktop,organic_search
S000803,U0167,2023-09-17,4,1576,0,desktop,organic_search
S000804,U0167,2023-10-22,10,387,0,desktop,organic_search
S000805,U0167,2023-11-13,9,534,0,desktop,organic_search
S000806,U0167,2023-12-02,4,1371,0,desktop,organic_search
S000807,U0168,2023-10-28,1,49,1,mobile,organic_search
S000808,U0168,2023-07-19,8,856,0,mobile,organic_search
S000809,U0168,2023-04-11,5,630,0,mobile,organic_search
S000810,U0168,2023-05-11,14,1159,0,mobile,organic_search
S000811,U0168,2023-07-13,5,997,0,mobile,organic_search
S000812,U0168,2023-06-06,1,41,1,mobile,organic_search
S000813,U0168,2023-09-16,11,863,0,mobile,organic_search
S000814,U0169,2023-09-30,9,1324,0,mobile,organic_search
S000815,U0169,2023-07-02,13,1699,0,mobile,organic_search
S000816,U0170,2023-11-08,7,301,0,mobile,referral
S000817,U0170,2023-11-28,4,824,0,mobile,referral
S000818,U0170,2023-11-16,8,1281,0,mobile,referral
S000819,U0170,2023-11-15,8,440,0,mobile,referral
S000820,U0170,2023-12-30,13,1381,0,mobile,referral
S000821,U0171,2023-12-02,1,28,1,desktop,email
S000822,U0171,2023-05-03,1,38,1,desktop,email
S000823,U0171,2023-03-20,2,1052,0,desktop,email
S000824,U0172,2023-07-23,10,1095,0,mobile,organic_search
S000825,U0172,2023-11-18,12,1067,0,mobile,organic_search
S000826,U0172,2023-09-18,9,1060,0,mobile,organic_search
S000827,U0173,2023-03-11,14,1618,0,mobile,social_media
S000828,U0173,2023-05-20,1,27,1,mobile,social_media
S000829,U0173,2023-05-23,4,1658,0,mobile,social_media
S000830,U0174,2023-11-20,14,1074,0,desktop,organic_search
S000831,U0174,2023-11-18,11,293,0,desktop,organic_search
S000832,U0174,2023-10-13,15,811,0,desktop,organic_search
S000833,U0174,2023-11-17,2,1616,0,desktop,organic_search
S000834,U0174,2023-12-10,5,930,0,desktop,organic_search
S000835,U0174,2023-09-22,12,1598,0,desktop,organic_search
S000836,U0174,2023-10-10,1,12,1,desktop,organic_search
S000837,U0174,2023-11-05,1,15,1,desktop,organic_search
S000838,U0175,2023-12-22,14,1722,0,desktop,paid_search
S000839,U0175,2023-10-03,1,47,1,desktop,paid_search
S000840,U0175,2023-11-30,13,1309,0,desktop,paid_search
S000841,U0175,2023-11-22,11,345,0,desktop,paid_search
S000842,U0175,2023-12-12,1,23,1,desktop,paid_search
S000843,U0175,2023-12-15,1,32,1,desktop,paid_search
S000844,U0175,2023-11-10,1,44,1,desktop,paid_search
S000845,U0175,2023-09-24,13,659,0,desktop,paid_search
S000846,U0176,2023-11-14,1,42,1,desktop,organic_search
S000847,U0176,2023-12-26,3,337,0,desktop,organic_search
S000848,U0176,2023-12-07,2,627,0,desktop,organic_search
S000849,U0176,2023-12-21,13,331,0,desktop,organic_search
S000850,U0176,2023-10-03,1,30,1,desktop,organic_search
S000851,U0177,2023-12-12,11,1355,0,desktop,social_media
S000852,U0177,2023-11-26,8,985,0,desktop,social_media
