transaction_id,user_id,session_id,product_id,product_name,category,amount,quantity,transaction_date,channel,device,country
T01060,U1473,S006580,P008,Compression Socks,Footwear,14.99,3,2023-10-25,referral,desktop,Germany
T01061,U1474,S006584,P007,Sports Watch,Electronics,199.99,1,2023-11-14,email,desktop,Germany
T01062,U1474,S006585,P005,Gym Gloves,Accessories,24.99,1,2023-08-24,email,desktop,Germany
T01063,U1474,S006585,P003,Protein Powder,Nutrition,49.99,1,2023-08-24,email,desktop,Germany
T01064,U1476,S006599,P006,Resistance Bands,Sports,29.99,3,2023-12-04,organic_search,mobile,France
T01065,U1478,S006602,P010,Jump Rope,Sports,12.99,2,2023-12-27,organic_search,mobile,Germany
T01066,U1479,S006609,P008,Compression Socks,Footwear,14.99,2,2023-06-16,social_media,tablet,Netherlands
T01067,U1480,S006611,P005,Gym Gloves,Accessories,24.99,3,2023-09-07,paid_search,desktop,Austria
T01068,U1487,S006635,P006,Resistance Bands,Sports,29.99,3,2023-05-18,paid_search,tablet,Germany
T01069,U1487,S006636,P009,Foam Roller,Recovery,39.99,1,2023-09-25,paid_search,tablet,Germany
T01070,U1487,S006636,P001,Running Shoes,Footwear,89.99,3,2023-09-25,paid_search,tablet,Germany
T01071,U1489,S006640,P005,Gym Gloves,Accessories,24.99,2,2023-11-27,organic_search,mobile,Germany
T01072,U1491,S006645,P008,Compression Socks,Footwear,14.99,3,2023-09-14,paid_search,mobile,Switzerland
T01073,U1493,S006650,P005,Gym Gloves,Accessories,24.99,3,2023-08-21,organic_search,desktop,Switzerland
T01074,U1493,S006652,P004,Water Bottle,Accessories,19.99,3,2023-10-16,organic_search,desktop,Switzerland
T01075,U1494,S006658,P007,Sports Watch,Electronics,199.99,1,2023-11-07,organic_search,mobile,France
T01076,U1495,S006659,P006,Resistance Bands,Sports,29.99,2,2023-11-27,email,desktop,Germany
T01077,U1495,S006661,P001,Running Shoes,Footwear,89.99,3,2023-12-13,email,desktop,Germany
T01078,U1499,S006681,P004,Water Bottle,Accessories,19.99,2,2023-10-17,organic_search,desktop,Germany
T01079,U1500,S006686,P007,Sports Watch,Electronics,199.99,1,2023-10-03,paid_search,desktop,France
T01080,U1500,S006687,P004,Water Bottle,Accessories,19.99,3,2023-12-06,paid_search,desktop,France
T01081,U1501,S006693,P008,Compression Socks,Footwear,14.99,3,2023-02-11,social_media,desktop,Germany
T01082,U1505,S006716,P008,Compression Socks,Footwear,14.99,2,2023-08-29,social_media,desktop,Germany
T01083,U1507,S006721,P002,Yoga Mat,Sports,34.99,3,2023-06-02,email,tablet,Germany
T01084,U1507,S006721,P003,Protein Powder,Nutrition,49.99,2,2023-06-02,email,tablet,Germany
T01085,U1510,S006734,P004,Water Bottle,Accessories,19.99,2,2023-10-10,paid_search,mobile,Germany
T01086,U1510,S006735,P002,Yoga Mat,Sports,34.99,1,2023-08-09,paid_search,mobile,Germany
T01087,U1510,S006737,P003,Protein Powder,Nutrition,49.99,2,2023-10-26,paid_search,mobile,Germany
T01088,U1515,S006751,P002,Yoga Mat,Sports,34.99,1,2023-12-27,direct,mobile,Austria
T01089,U1515,S006755,P010,Jump Rope,Sports,12.99,2,2023-12-17,direct,mobile,Austria
T01090,U1518,S006775,P007,Sports Watch,Electronics,199.99,3,2023-11-04,email,desktop,Germany
T01091,U1519,S006783,P005,Gym Gloves,Accessories,24.99,2,2023-12-15,organic_search,tablet,France
T01092,U1521,S006790,P010,Jump Rope,Sports,12.99,1,2023-08-29,email,mobile,Germany
T01093,U1523,S006800,P002,Yoga Mat,Sports,34.99,3,2023-11-05,paid_search,desktop,Switzerland
T01094,U1523,S006803,P006,Resistance Bands,Sports,29.99,1,2023-09-06,paid_search,desktop,Switzerland
T01095,U1524,S006808,P004,Water Bottle,Accessories,19.99,1,2023-09-18,direct,desktop,Germany
T01096,U1524,S006809,P003,Protein Powder,Nutrition,49.99,3,2023-10-05,direct,desktop,Germany
T01097,U1524,S006810,P009,Foam Roller,Recovery,39.99,1,2023-08-08,direct,desktop,Germany
T01098,U1525,S006816,P002,Yoga Mat,Sports,34.99,1,2023-11-28,referral,desktop,Switzerland
T01099,U1526,S006820,P003,Protein Powder,Nutrition,49.99,1,2023-10-29,social_media,tablet,Switzerland
T01100,U1526,S006823,P004,Water Bottle,Accessories,19.99,1,2023-06-26,social_media,tablet,Switzerland
T01101,U1528,S006829,P010,Jump Rope,Sports,12.99,2,2023-10-17,organic_search,tablet,Austria
T01102,U1530,S006839,P010,Jump Rope,Sports,12.99,1,2023-07-03,paid_search,desktop,Switzerland
T01103,U1530,S006840,P009,Foam Roller,Recovery,39.99,1,2023-10-07,paid_search,desktop,Switzerland
T01104,U1530,S006840,P004,Water Bottle,Accessories,19.99,2,2023-10-07,paid_search,desktop,Switzerland
T01105,U1533,S006851,P009,Foam Roller,Recovery,39.99,1,2023-12-06,direct,mobile,Netherlands
T01106,U1534,S006856,P004,Water Bottle,Accessories,19.99,1,2023-05-15,paid_search,mobile,Germany
T01107,U1535,S006857,P003,Protein Powder,Nutrition,49.99,1,2023-08-04,organic_search,mobile,Germany
T01108,U1537,S006866,P001,Running Shoes,Footwear,89.99,1,2023-11-30,paid_search,tablet,Austria
T01109,U1537,S006868,P006,Resistance Bands,Sports,29.99,1,2023-12-07,paid_search,tablet,Austria
T01110,U1537,S006868,P009,Foam Roller,Recovery,39.99,1,2023-12-07,paid_search,tablet,Austria
T01111,U1538,S006873,P004,Water Bottle,Accessories,19.99,3,2023-10-11,email,mobile,Germany
T01112,U1539,S006878,P004,Water Bottle,Accessories,19.99,2,2023-12-20,paid_search,desktop,Germany
T01113,U1541,S006890,P007,Sports Watch,Electronics,199.99,1,2023-07-10,paid_search,mobile,Netherlands
T01114,U1542,S006894,P009,Foam Roller,Recovery,39.99,3,2023-08-06,paid_search,desktop,Switzerland
T01115,U1546,S006918,P001,Running Shoes,Footwear,89.99,2,2023-11-11,direct,mobile,Austria
T01116,U1546,S006918,P006,Resistance Bands,Sports,29.99,2,2023-11-11,direct,mobile,Austria
T01117,U1546,S006919,P001,Running Shoes,Footwear,89.99,1,2023-04-19,direct,mobile,Austria
T01118,U1547,S006922,P009,Foam Roller,Recovery,39.99,2,2023-09-17,paid_search,mobile,France
T01119,U1548,S006924,P001,Running Shoes,Footwear,89.99,3,2023-08-31,organic_search,desktop,Austria
T01120,U1548,S006930,P001,Running Shoes,Footwear,89.99,3,2023-09-13,organic_search,desktop,Austria
T01121,U1549,S006932,P007,Sports Watch,Electronics,199.99,3,2023-10-06,organic_search,desktop,Netherlands
T01122,U1549,S006935,P002,Yoga Mat,Sports,34.99,1,2023-12-21,organic_search,desktop,Netherlands
T01123,U1551,S006943,P008,Compression Socks,Footwear,14.99,1,2023-12-01,email,mobile,Switzerland
T01124,U1553,S006952,P005,Gym Gloves,Accessories,24.99,2,2023-12-26,direct,desktop,Switzerland
T01125,U1557,S006963,P001,Running Shoes,Footwear,89.99,1,2023-10-28,email,mobile,Switzerland
T01126,U1557,S006970,P004,Water Bottle,Accessories,19.99,1,2023-05-25,email,mobile,Switzerland
T01127,U1559,S006977,P002,Yoga Mat,Sports,34.99,1,2023-12-11,organic_search,desktop,Germany
T01128,U1561,S006984,P002,Yoga Mat,Sports,34.99,3,2023-08-04,paid_search,mobile,Germany
T01129,U1562,S006991,P009,Foam Roller,Recovery,39.99,3,2023-12-12,organic_search,desktop,France
T01130,U1563,S006996,P001,Running Shoes,Footwear,89.99,1,2023-08-07,direct,tablet,Germany
T01131,U1565,S007008,P009,Foam Roller,Recovery,39.99,3,2023-10-27,direct,tablet,Switzerland
T01132,U1569,S007022,P008,Compression Socks,Footwear,14.99,3,2023-11-16,social_media,desktop,Germany
T01133,U1569,S007025,P004,Water Bottle,Accessories,19.99,2,2023-11-23,social_media,desktop,Germany
T01134,U1570,S007031,P010,Jump Rope,Sports,12.99,1,2023-07-09,organic_search,mobile,Austria
T01135,U1570,S007033,P003,Protein Powder,Nutrition,49.99,1,2023-07-11,organic_search,mobile,Austria
T01136,U1571,S007040,P001,Running Shoes,Footwear,89.99,1,2023-04-26,email,mobile,Germany
T01137,U1572,S007043,P008,Compression Socks,Footwear,14.99,2,2023-05-21,paid_search,desktop,Switzerland
T01138,U1573,S007050,P006,Resistance Bands,Sports,29.99,3,2023-06-04,referral,desktop,Germany
T01139,U1574,S007055,P010,Jump Rope,Sports,12.99,3,2023-12-07,social_media,tablet,Netherlands
T01140,U1576,S007061,P003,Protein Powder,Nutrition,49.99,2,2023-08-19,paid_search,desktop,Germany
T01141,U1576,S007061,P007,Sports Watch,Electronics,199.99,3,2023-08-19,paid_search,desktop,Germany
T01142,U1576,S007062,P007,Sports Watch,Electronics,199.99,2,2023-11-25,paid_search,desktop,Germany
T01143,U1576,S007062,P005,Gym Gloves,Accessories,24.99,2,2023-11-25,paid_search,desktop,Germany
T01144,U1577,S007065,P008,Compression Socks,Footwear,14.99,1,2023-09-04,direct,desktop,Switzerland
T01145,U1577,S007068,P002,Yoga Mat,Sports,34.99,2,2023-09-15,direct,desktop,Switzerland
T01146,U1578,S007071,P008,Compression Socks,Footwear,14.99,2,2023-11-17,email,desktop,Germany
T01147,U1579,S007078,P009,Foam Roller,Recovery,39.99,3,2023-10-17,email,tablet,Germany
T01148,U1580,S007086,P005,Gym Gloves,Accessories,24.99,2,2023-12-07,organic_search,mobile,Germany
T01149,U1581,S007091,P002,Yoga Mat,Sports,34.99,1,2023-07-12,organic_search,tablet,Austria
T01150,U1581,S007095,P004,Water Bottle,Accessories,19.99,1,2023-06-02,organic_search,tablet,Austria
T01151,U1583,S007100,P007,Sports Watch,Electronics,199.99,3,2023-12-05,organic_search,mobile,Germany
T01152,U1587,S007115,P007,Sports Watch,Electronics,199.99,3,2023-09-02,paid_search,mobile,Germany
T01153,U1589,S007122,P009,Foam Roller,Recovery,39.99,2,2023-12-24,paid_search,mobile,Netherlands
T01154,U1590,S007125,P005,Gym Gloves,Accessories,24.99,2,2023-09-16,organic_search,tablet,Austria
T01155,U1590,S007127,P001,Running Shoes,Footwear,89.99,1,2023-08-09,organic_search,tablet,Austria
T01156,U1591,S007136,P006,Resistance Bands,Sports,29.99,1,2023-10-10,organic_search,desktop,France
T01157,U1593,S007142,P008,Compression Socks,Footwear,14.99,1,2023-08-20,direct,mobile,Germany
T01158,U1594,S007150,P008,Compression Socks,Footwear,14.99,2,2023-09-19,paid_search,mobile,Germany
T01159,U1596,S007153,P010,Jump Rope,Sports,12.99,3,2023-05-02,paid_search,desktop,Germany
T01160,U1599,S007165,P005,Gym Gloves,Accessories,24.99,1,2023-12-09,organic_search,desktop,Switzerland
T01161,U1601,S007176,P006,Resistance Bands,Sports,29.99,3,2023-06-06,organic_search,mobile,Germany
T01162,U1601,S007178,P009,Foam Roller,Recovery,39.99,3,2023-07-18,organic_search,mobile,Germany
T01163,U1604,S007190,P003,Protein Powder,Nutrition,49.99,3,2023-10-01,organic_search,desktop,Germany
T01164,U1604,S007192,P006,Resistance Bands,Sports,29.99,1,2023-06-02,organic_search,desktop,Germany
T01165,U1604,S007192,P009,Foam Roller,Recovery,39.99,1,2023-06-02,organic_search,desktop,Germany
T01166,U1606,S007200,P007,Sports Watch,Electronics,199.99,3,2023-09-30,email,mobile,Switzerland
T01167,U1606,S007200,P003,Protein Powder,Nutrition,49.99,2,2023-09-30,email,mobile,Switzerland
T01168,U1609,S007213,P008,Compression Socks,Footwear,14.99,2,2023-07-14,organic_search,desktop,France
T01169,U1609,S007215,P008,Compression Socks,Footwear,14.99,3,2023-08-27,organic_search,desktop,France
T01170,U1609,S007216,P009,Foam Roller,Recovery,39.99,3,2023-08-19,organic_search,desktop,France
T01171,U1609,S007217,P010,Jump Rope,Sports,12.99,2,2023-10-05,organic_search,desktop,France
T01172,U1611,S007225,P010,Jump Rope,Sports,12.99,3,2023-01-21,email,desktop,Germany
T01173,U1613,S007236,P007,Sports Watch,Electronics,199.99,3,2023-05-15,paid_search,mobile,Germany
T01174,U1613,S007238,P008,Compression Socks,Footwear,14.99,3,2023-09-25,paid_search,mobile,Germany
T01175,U1617,S007250,P009,Foam Roller,Recovery,39.99,3,2023-11-06,email,mobile,France
T01176,U1619,S007255,P002,Yoga Mat,Sports,34.99,3,2023-08-16,organic_search,mobile,France
T01177,U1621,S007263,P006,Resistance Bands,Sports,29.99,1,2023-12-27,organic_search,mobile,Germany
T01178,U1622,S007270,P006,Resistance Bands,Sports,29.99,2,2023-12-20,email,mobile,Switzerland
T01179,U1622,S007275,P009,Foam Roller,Recovery,39.99,2,2023-11-10,email,mobile,Switzerland
T01180,U1624,S007281,P002,Yoga Mat,Sports,34.99,1,2023-04-02,direct,tablet,Netherlands
T01181,U1624,S007282,P002,Yoga Mat,Sports,34.99,3,2023-10-03,direct,tablet,Netherlands
T01182,U1624,S007284,P009,Foam Roller,Recovery,39.99,2,2023-04-12,direct,tablet,Netherlands
T01183,U1626,S007295,P005,Gym Gloves,Accessories,24.99,3,2023-09-28,organic_search,desktop,Germany
T01184,U1635,S007327,P003,Protein Powder,Nutrition,49.99,2,2023-07-19,paid_search,mobile,Switzerland
T01185,U1635,S007329,P009,Foam Roller,Recovery,39.99,2,2023-07-04,paid_search,mobile,Switzerland
T01186,U1635,S007330,P007,Sports Watch,Electronics,199.99,2,2023-03-13,paid_search,mobile,Switzerland
T01187,U1635,S007331,P010,Jump Rope,Sports,12.99,2,2023-05-11,paid_search,mobile,Switzerland
T01188,U1639,S007348,P007,Sports Watch,Electronics,199.99,1,2023-08-27,organic_search,mobile,Switzerland
T01189,U1639,S007350,P009,Foam Roller,Recovery,39.99,2,2023-08-28,organic_search,mobile,Switzerland
T01190,U1640,S007354,P002,Yoga Mat,Sports,34.99,3,2023-11-24,email,mobile,Austria
T01191,U1640,S007355,P006,Resistance Bands,Sports,29.99,3,2023-11-19,email,mobile,Austria
T01192,U1640,S007356,P001,Running Shoes,Footwear,89.99,2,2023-08-26,email,mobile,Austria
T01193,U1642,S007367,P001,Running Shoes,Footwear,89.99,1,2023-09-26,referral,mobile,Germany
T01194,U1643,S007369,P001,Running Shoes,Footwear,89.99,2,2023-10-20,organic_search,desktop,Germany
T01195,U1643,S007371,P010,Jump Rope,Sports,12.99,2,2023-10-16,organic_search,desktop,Germany
T01196,U1648,S007385,P007,Sports Watch,Electronics,199.99,3,2023-12-07,email,desktop,Switzerland
T01197,U1658,S007425,P001,Running Shoes,Footwear,89.99,1,2023-12-12,email,desktop,Germany
T01198,U1661,S007436,P010,Jump Rope,Sports,12.99,3,2023-05-29,paid_search,tablet,Germany
T01199,U1663,S007447,P004,Water Bottle,Accessories,19.99,3,2023-12-07,organic_search,mobile,Netherlands
T01200,U1665,S007457,P009,Foam Roller,Recovery,39.99,2,2023-10-12,social_media,desktop,Austria
T01201,U1666,S007458,P006,Resistance Bands,Sports,29.99,1,2023-12-23,organic_search,mobile,Austria
T01202,U1667,S007462,P007,Sports Watch,Electronics,199.99,3,2023-12-22,paid_search,desktop,Austria
T01203,U1667,S007463,P006,Resistance Bands,Sports,29.99,3,2023-10-01,paid_search,desktop,Austria
T01204,U1670,S007477,P005,Gym Gloves,Accessories,24.99,1,2023-11-18,paid_search,desktop,Germany
T01205,U1671,S007483,P004,Water Bottle,Accessories,19.99,1,2023-03-14,email,mobile,Germany
T01206,U1672,S007485,P003,Protein Powder,Nutrition,49.99,2,2023-10-07,organic_search,mobile,Netherlands
T01207,U1672,S007487,P008,Compression Socks,Footwear,14.99,2,2023-12-05,organic_search,mobile,Netherlands
T01208,U1676,S007497,P004,Water Bottle,Accessories,19.99,2,2023-12-10,email,mobile,Germany
T01209,U1677,S007502,P008,Compression Socks,Footwear,14.99,3,2023-11-02,organic_search,desktop,Germany
T01210,U1679,S007514,P003,Protein Powder,Nutrition,49.99,2,2023-08-23,social_media,mobile,Germany
T01211,U1680,S007519,P010,Jump Rope,Sports,12.99,3,2023-12-01,organic_search,tablet,Switzerland
T01212,U1683,S007527,P001,Running Shoes,Footwear,89.99,1,2023-04-22,paid_search,desktop,Germany
T01213,U1688,S007544,P009,Foam Roller,Recovery,39.99,2,2023-09-17,paid_search,mobile,Germany
T01214,U1688,S007544,P008,Compression Socks,Footwear,14.99,3,2023-09-17,paid_search,mobile,Germany
T01215,U1692,S007569,P009,Foam Roller,Recovery,39.99,1,2023-06-18,organic_search,tablet,Germany
T01216,U1698,S007588,P007,Sports Watch,Electronics,199.99,3,2023-10-12,email,desktop,Netherlands
T01217,U1699,S007590,P003,Protein Powder,Nutrition,49.99,1,2023-09-20,email,mobile,France
T01218,U1702,S007602,P010,Jump Rope,Sports,12.99,2,2023-11-05,paid_search,tablet,Germany
T01219,U1702,S007605,P002,Yoga Mat,Sports,34.99,1,2023-12-23,paid_search,tablet,Germany
T01220,U1703,S007607,P003,Protein Powder,Nutrition,49.99,3,2023-09-24,paid_search,desktop,Germany
T01221,U1703,S007607,P007,Sports Watch,Electronics,199.99,1,2023-09-24,paid_search,desktop,Germany
T01222,U1704,S007610,P004,Water Bottle,Accessories,19.99,1,2023-06-07,paid_search,mobile,Netherlands
T01223,U1705,S007614,P008,Compression Socks,Footwear,14.99,2,2023-02-19,social_media,tablet,Germany
T01224,U1707,S007617,P009,Foam Roller,Recovery,39.99,1,2023-10-17,paid_search,mobile,Switzerland
T01225,U1707,S007618,P007,Sports Watch,Electronics,199.99,3,2023-10-24,paid_search,mobile,Switzerland
T01226,U1708,S007629,P001,Running Shoes,Footwear,89.99,3,2023-05-02,paid_search,desktop,Germany
T01227,U1708,S007631,P003,Protein Powder,Nutrition,49.99,1,2023-05-02,paid_search,desktop,Germany
T01228,U1709,S007638,P007,Sports Watch,Electronics,199.99,3,2023-05-02,direct,desktop,France
T01229,U1713,S007653,P002,Yoga Mat,Sports,34.99,3,2023-11-11,organic_search,desktop,Switzerland
T01230,U1713,S007654,P001,Running Shoes,Footwear,89.99,2,2023-06-25,organic_search,desktop,Switzerland
T01231,U1724,S007698,P005,Gym Gloves,Accessories,24.99,1,2023-11-20,organic_search,desktop,Germany
T01232,U1725,S007706,P005,Gym Gloves,Accessories,24.99,3,2023-07-15,direct,tablet,Germany
T01233,U1726,S007710,P008,Compression Socks,Footwear,14.99,3,2023-06-17,direct,mobile,Austria
T01234,U1730,S007728,P010,Jump Rope,Sports,12.99,3,2023-08-16,organic_search,mobile,Switzerland
T01235,U1731,S007732,P005,Gym Gloves,Accessories,24.99,3,2023-12-13,email,mobile,Germany
T01236,U1732,S007736,P002,Yoga Mat,Sports,34.99,2,2023-12-19,organic_search,tablet,Switzerland
T01237,U1733,S007739,P001,Running Shoes,Footwear,89.99,3,2023-12-20,email,desktop,Germany
T01238,U1735,S007745,P002,Yoga Mat,Sports,34.99,3,2023-12-17,paid_search,desktop,Germany
T01239,U1737,S007749,P006,Resistance Bands,Sports,29.99,1,2023-12-04,paid_search,mobile,Germany
T01240,U1740,S007762,P001,Running Shoes,Footwear,89.99,3,2023-11-20,organic_search,desktop,Germany
T01241,U1741,S007768,P003,Protein Powder,Nutrition,49.99,3,2023-08-20,direct,mobile,Germany
T01242,U1742,S007770,P010,Jump Rope,Sports,12.99,1,2023-12-03,direct,tablet,Austria
T01243,U1742,S007771,P009,Foam Roller,Recovery,39.99,3,2023-12-17,direct,tablet,Austria
T01244,U1743,S007774,P007,Sports Watch,Electronics,199.99,1,2023-10-11,organic_search,mobile,Germany
T01245,U1743,S007776,P006,Resistance Bands,Sports,29.99,3,2023-10-28,organic_search,mobile,Germany
T01246,U1744,S007778,P003,Protein Powder,Nutrition,49.99,1,2023-08-25,social_media,desktop,Netherlands
T01247,U1746,S007788,P002,Yoga Mat,Sports,34.99,2,2023-08-02,direct,desktop,Germany
T01248,U1747,S007793,P002,Yoga Mat,Sports,34.99,3,2023-11-10,paid_search,desktop,Germany
T01249,U1747,S007799,P009,Foam Roller,Recovery,39.99,2,2023-11-04,paid_search,desktop,Germany
T01250,U1749,S007801,P010,Jump Rope,Sports,12.99,3,2023-08-26,direct,desktop,Netherlands
T01251,U1750,S007809,P009,Foam Roller,Recovery,39.99,2,2023-11-12,email,tablet,Austria
T01252,U1750,S007811,P005,Gym Gloves,Accessories,24.99,3,2023-12-22,email,tablet,Austria
T01253,U1754,S007822,P003,Protein Powder,Nutrition,49.99,1,2023-12-05,paid_search,desktop,Germany
T01254,U1755,S007823,P008,Compression Socks,Footwear,14.99,3,2023-12-04,referral,tablet,Germany
T01255,U1756,S007827,P010,Jump Rope,Sports,12.99,3,2023-10-08,referral,mobile,Germany
T01256,U1757,S007834,P003,Protein Powder,Nutrition,49.99,3,2023-08-12,email,tablet,Germany
T01257,U1757,S007836,P004,Water Bottle,Accessories,19.99,3,2023-08-31,email,tablet,Germany
T01258,U1759,S007845,P006,Resistance Bands,Sports,29.99,1,2023-10-13,email,mobile,Switzerland
T01259,U1761,S007852,P004,Water Bottle,Accessories,19.99,2,2023-11-21,organic_search,tablet,Germany
T01260,U1762,S007854,P006,Resistance Bands,Sports,29.99,3,2023-12-17,social_media,tablet,Germany
T01261,U1762,S007854,P009,Foam Roller,Recovery,39.99,1,2023-12-17,social_media,tablet,Germany
T01262,U1765,S007862,P001,Running Shoes,Footwear,89.99,1,2023-09-20,paid_search,tablet,Austria
T01263,U1765,S007863,P002,Yoga Mat,Sports,34.99,1,2023-10-24,paid_search,tablet,Austria
T01264,U1765,S007865,P008,Compression Socks,Footwear,14.99,1,2023-10-22,paid_search,tablet,Austria
T01265,U1766,S007869,P009,Foam Roller,Recovery,39.99,3,2023-06-15,organic_search,desktop,Austria
T01266,U1766,S007872,P001,Running Shoes,Footwear,89.99,1,2023-01-12,organic_search,desktop,Austria
T01267,U1766,S007874,P007,Sports Watch,Electronics,199.99,1,2023-06-26,organic_search,desktop,Austria
T01268,U1768,S007888,P010,Jump Rope,Sports,12.99,1,2023-11-23,organic_search,tablet,Netherlands
T01269,U1768,S007888,P008,Compression Socks,Footwear,14.99,2,2023-11-23,organic_search,tablet,Netherlands
T01270,U1770,S007893,P006,Resistance Bands,Sports,29.99,2,2023-12-05,paid_search,desktop,Germany
T01271,U1771,S007898,P001,Running Shoes,Footwear,89.99,2,2023-08-12,organic_search,tablet,Germany
T01272,U1772,S007903,P006,Resistance Bands,Sports,29.99,2,2023-10-12,organic_search,mobile,Switzerland
T01273,U1774,S007912,P002,Yoga Mat,Sports,34.99,2,2023-12-24,direct,mobile,Germany
T01274,U1774,S007914,P008,Compression Socks,Footwear,14.99,1,2023-10-30,direct,mobile,Germany
T01275,U1775,S007916,P002,Yoga Mat,Sports,34.99,1,2023-08-26,email,mobile,Germany
T01276,U1777,S007925,P001,Running Shoes,Footwear,89.99,1,2023-12-27,email,mobile,Germany
T01277,U1778,S007930,P008,Compression Socks,Footwear,14.99,2,2023-09-27,organic_search,mobile,France
T01278,U1780,S007934,P007,Sports Watch,Electronics,199.99,1,2023-09-30,social_media,mobile,Germany
T01279,U1782,S007938,P006,Resistance Bands,Sports,29.99,3,2023-04-03,social_media,desktop,Germany
T01280,U1785,S007945,P006,Resistance Bands,Sports,29.99,3,2023-12-11,social_media,mobile,Germany
T01281,U1791,S007969,P001,Running Shoes,Footwear,89.99,1,2023-07-15,organic_search,tablet,Germany
T01282,U1792,S007976,P005,Gym Gloves,Accessories,24.99,3,2023-08-23,paid_search,desktop,Germany
T01283,U1795,S007987,P005,Gym Gloves,Accessories,24.99,1,2023-12-19,paid_search,mobile,Switzerland
T01284,U1795,S007988,P009,Foam Roller,Recovery,39.99,2,2023-12-05,paid_search,mobile,Switzerland
T01285,U1796,S007991,P007,Sports Watch,Electronics,199.99,1,2023-10-12,email,desktop,Germany
T01286,U1796,S007993,P006,Resistance Bands,Sports,29.99,1,2023-12-15,email,desktop,Germany
T01287,U1796,S007995,P007,Sports Watch,Electronics,199.99,2,2023-11-03,email,desktop,Germany
T01288,U1797,S008003,P004,Water Bottle,Accessories,19.99,2,2023-12-01,organic_search,desktop,France
T01289,U1800,S008007,P001,Running Shoes,Footwear,89.99,1,2023-10-16,organic_search,mobile,Germany
T01290,U1804,S008028,P010,Jump Rope,Sports,12.99,2,2023-11-29,organic_search,desktop,Austria
T01291,U1808,S008039,P004,Water Bottle,Accessories,19.99,2,2023-11-24,organic_search,desktop,Germany
T01292,U1810,S008048,P001,Running Shoes,Footwear,89.99,2,2023-09-15,direct,desktop,Austria
T01293,U1811,S008049,P005,Gym Gloves,Accessories,24.99,1,2023-12-23,organic_search,mobile,Germany
T01294,U1814,S008056,P006,Resistance Bands,Sports,29.99,3,2023-11-17,direct,mobile,Germany
T01295,U1815,S008060,P007,Sports Watch,Electronics,199.99,1,2023-09-05,social_media,desktop,Germany
T01296,U1816,S008068,P001,Running Shoes,Footwear,89.99,1,2023-12-01,email,mobile,Switzerland
T01297,U1819,S008080,P001,Running Shoes,Footwear,89.99,1,2023-04-11,email,tablet,Germany
T01298,U1820,S008083,P006,Resistance Bands,Sports,29.99,1,2023-09-28,organic_search,desktop,Germany
T01299,U1824,S008094,P010,Jump Rope,Sports,12.99,1,2023-09-07,email,mobile,Switzerland
T01300,U1824,S008096,P010,Jump Rope,Sports,12.99,3,2023-10-12,email,mobile,Switzerland
T01301,U1824,S008096,P008,Compression Socks,Footwear,14.99,3,2023-10-12,email,mobile,Switzerland
T01302,U1829,S008111,P003,Protein Powder,Nutrition,49.99,1,2023-07-30,email,desktop,Germany
T01303,U1830,S008118,P008,Compression Socks,Footwear,14.99,3,2023-12-15,organic_search,desktop,Germany
T01304,U1832,S008123,P007,Sports Watch,Electronics,199.99,3,2023-06-29,organic_search,desktop,Netherlands
T01305,U1832,S008126,P002,Yoga Mat,Sports,34.99,2,2023-07-08,organic_search,desktop,Netherlands
T01306,U1833,S008131,P009,Foam Roller,Recovery,39.99,1,2023-03-22,email,desktop,Germany
T01307,U1835,S008137,P003,Protein Powder,Nutrition,49.99,2,2023-10-17,organic_search,desktop,Switzerland
T01308,U1835,S008138,P010,Jump Rope,Sports,12.99,3,2023-11-29,organic_search,desktop,Switzerland
T01309,U1835,S008142,P007,Sports Watch,Electronics,199.99,3,2023-09-27,organic_search,desktop,Switzerland
T01310,U1839,S008147,P006,Resistance Bands,Sports,29.99,2,2023-09-23,email,desktop,Germany
T01311,U1839,S008149,P006,Resistance Bands,Sports,29.99,3,2023-10-28,email,desktop,Germany
T01312,U1839,S008149,P004,Water Bottle,Accessories,19.99,3,2023-10-28,email,desktop,Germany
T01313,U1840,S008152,P010,Jump Rope,Sports,12.99,1,2023-10-13,email,mobile,Austria
T01314,U1845,S008179,P010,Jump Rope,Sports,12.99,1,2023-11-24,direct,mobile,Germany
T01315,U1849,S008199,P004,Water Bottle,Accessories,19.99,3,2023-07-06,direct,mobile,Germany
T01316,U1849,S008202,P002,Yoga Mat,Sports,34.99,2,2023-08-15,direct,mobile,Germany
T01317,U1852,S008214,P007,Sports Watch,Electronics,199.99,1,2023-12-14,organic_search,desktop,Austria
T01318,U1852,S008216,P008,Compression Socks,Footwear,14.99,1,2023-12-01,organic_search,desktop,Austria
T01319,U1855,S008232,P009,Foam Roller,Recovery,39.99,2,2023-09-24,referral,desktop,Germany
T01320,U1857,S008244,P010,Jump Rope,Sports,12.99,3,2023-11-30,direct,desktop,Austria
T01321,U1863,S008256,P004,Water Bottle,Accessories,19.99,3,2023-09-13,paid_search,desktop,Germany
T01322,U1863,S008257,P007,Sports Watch,Electronics,199.99,1,2023-09-16,paid_search,desktop,Germany
T01323,U1864,S008262,P003,Protein Powder,Nutrition,49.99,2,2023-10-22,organic_search,desktop,Netherlands
T01324,U1865,S008271,P009,Foam Roller,Recovery,39.99,3,2023-09-28,organic_search,desktop,Switzerland
